,Department,zip_code,Variance,Distance,Cosine,Nouns_nb,Variance_std,Distance_std,Cosine_std
797,66,66480,209.884236912415,755.4592029569187,127.17783158106721,18,11.660235384023055,4.937641849391626,0.8312276573925962
798,92,92130,289.14475416631717,1464.1862300002015,258.98044614833333,25,11.565790166652686,4.880620766667338,0.8632681538277778
799,64,64200,138.39586054069449,288.53234981303615,47.100457209271894,11,12.581441867335862,5.246042723873384,0.856371949259489
800,64,64100,1518.711702217472,35180.694198761674,6028.255125045413,119,12.76228321191153,5.010781113625078,0.8586034930986203
801,85,85290,226.01478709760823,920.2407082846656,158.213622475839,20,11.300739354880411,4.843372148866661,0.8327032761886264
802,31,31790,154.48211024838395,393.42536027717273,63.849137892029844,13,11.883239249875688,5.043914875348368,0.8185786909234596
803,37,37100,637.669243796486,6574.557097513573,1144.6852828728577,52,12.262870073009346,4.958187856345078,0.863261902619048
804,45,45300,201.06612077722488,802.9130813494913,144.1411615834402,19,10.582427409327625,4.695398136546733,0.8429307694938024
805,33,33520,331.2906028093386,1658.95344444472,275.9167667260973,26,12.74194626189764,5.104472136752984,0.8489746668495302
806,13,13001,239.55265944786592,741.654083479364,111.34381624347351,17,14.091332908697995,5.453338849112971,0.8187045312020111
807,91,91590,215.14111593802275,701.231865527784,115.39888356061759,17,12.655359761060161,5.156116658292529,0.8485212026515999
808,13,13012,558.1151941400872,4301.812749087598,698.1961626937284,41,13.612565710733833,5.246113108643412,0.8514587349923517
809,1,1400,238.70972716533694,1090.813381942977,186.32689174779242,22,10.850442143878952,4.722135852567,0.8066099209861144
810,75,75019,492.33903823471763,3467.323355683679,571.7740762078719,37,13.306460492830206,5.206191224750269,0.8585196339457536
811,82,82370,509.14472505438044,3654.0508478864845,576.3700677978005,38,13.398545396167906,5.197796369682055,0.8198720736810818
812,49,49100,718.1855355089785,7817.986687218218,1313.5888540081432,56,12.824741705517473,5.076614731959882,0.8529797753299632
813,32,32360,234.36342330902798,798.0872571069101,127.96280549068099,18,13.020190183834888,5.216256582398105,0.8363582058214444
814,69,69280,409.3574394844621,2402.8250934123844,375.5644054450377,31,13.205078693047163,5.167365792284698,0.8076653880538446
815,75,75017,213.17556819664844,879.3632855292798,152.93607956237145,20,10.658778409832422,4.628227818575157,0.804926734538797
816,35,35190,156.99022547431582,393.9495307320828,66.24795603422906,13,12.076171190331987,5.050635009385677,0.8493327696696034
817,91,91800,324.87377471008665,1838.6729180174552,317.57893171453003,28,11.602634811074523,4.864214068829247,0.8401559040066932
818,31,31770,161.8785109312903,401.2487305516435,60.75860537631996,13,12.452193148560792,5.14421449425184,0.7789564791835892
819,34,34130,355.05670586886094,1925.9478571684106,315.2825159075155,28,12.680596638173606,5.095100151239182,0.8340807299140622
820,87,87160,446.6765765058195,3157.363075613664,528.0279683749587,36,12.407682680717208,5.011687421608991,0.8381396323412044
821,8,8190,334.49068750654567,1575.2938278025279,258.6351935707337,25,13.379627500261826,5.250979426008426,0.8621173119024457
822,76,76190,303.1552405078795,1410.550448483996,234.32005078614978,24,12.631468354494979,5.110690030739116,0.8489856912541659
823,38,38650,264.12273580562197,1144.6986682655001,183.53836806584684,22,12.005578900255545,4.95540549032684,0.7945383898954409
824,77,77167,2215.3142419319433,74105.43540758934,12621.412867546298,172,12.8797339647206,5.039129294681717,0.8582492089994763
825,59,59112,185.86641034125023,484.79065107011917,77.24128322186738,14,13.27617216723216,5.327369791979332,0.8488053101304107
826,85,85140,308.90657214929934,1605.5782093403939,274.19734359196025,26,11.881022005742283,4.940240644124289,0.8436841341291085
827,76,76000,379.49572730152727,2321.267311414495,382.94092109376226,31,12.241797654887977,4.9919727127193445,0.8235288625672307
828,33,33610,51.14235972169017,67.61560697501024,11.735833833482378,6,8.523726620281694,4.507707131667349,0.7823889222321585
829,37,37240,126.25902307826311,236.98400228825633,39.162014855409176,10,12.625902307826312,5.2663111619612515,0.8702669967868706
830,95,95460,603.6893107725862,4641.657646987063,726.2728287428027,42,14.373555018394908,5.39100772007789,0.8435224491786327
831,78,78100,1644.0869992580297,37722.064629109795,6246.2168155327,121,13.587495861636608,5.19587667067628,0.8603604429108402
832,78,78550,206.36523088577198,806.6548500699864,134.87538705953563,19,10.86132794135642,4.717279824970681,0.7887449535645358
833,75,75017,1424.729588584232,28348.95280528757,4706.667381254652,105,13.568853224611734,5.1921158984043165,0.8620269929037825
834,95,95150,137.27645213899424,286.5802740988381,48.87407937119129,11,12.479677467181295,5.210550438160693,0.8886196249307508
835,73,73490,89.89752386750467,169.7756562256745,29.88836946108437,9,9.988613763056074,4.715990450713181,0.8302324850301214
836,75,75017,408.82292595311765,2776.7778704505217,479.3014819021977,34,12.02420370450346,4.949693173708595,0.8543698429629192
837,75,75020,199.09179209365283,612.9626076693845,97.39788676609315,16,12.443237005853302,5.108021730578204,0.8116490563841096
838,64,64640,131.72009736618185,281.3965895621751,48.051644914015434,11,11.97455430601653,5.116301628403184,0.8736662711639169
839,57,57600,195.11826081407662,550.4883856733302,90.11064592922378,15,13.007884054271775,5.242746530222192,0.8581966278973693
840,94,94130,162.4289894625071,500.47483706844264,83.10583603806921,15,10.828599297500473,4.766427019699454,0.7914841527435164
841,34,34380,320.09906674256257,1540.6979362515606,251.8571190327117,25,12.803962669702504,5.135659787505202,0.839523730109039
842,92,92260,770.4329757746707,8303.878553651266,1384.933017363888,57,13.516367996046855,5.202931424593525,0.8677525171452932
843,27,27190,203.5586843392907,561.0727348779,87.96646604037029,15,13.570578955952714,5.343549855979999,0.8377758670511456
844,92,92400,379.1391727980717,2200.529813142169,350.8053143549149,30,12.63797242660239,5.058689225614182,0.8064489985170458
845,13,13920,330.35041131950635,1470.2489751878234,239.0460660262922,24,13.764600471646098,5.326989040535592,0.8661089348778703
846,75,75020,203.0152694891749,621.5856776355656,101.33591888086778,16,12.688454343073431,5.1798806469630465,0.8444659906738982
847,22,22400,267.3141193276564,1159.3335575941903,199.38034222506758,22,12.150641787620744,5.01875998958524,0.8631183646106821
848,50,50400,234.8294574517979,935.908678410422,159.58220682253994,20,11.741472872589895,4.925835149528536,0.8399063516975787
849,75,75019,156.6400609687711,396.74079442836734,68.43180740102936,13,12.04923545913624,5.086420441389325,0.877330864115761
850,69,69003,314.7171119045895,1439.3137320636922,235.34287004278497,24,13.113212996024563,5.214904826317725,0.8526915581260325
851,75,75020,1569.6753390484705,34190.52765433526,5576.858794664812,115,13.649350774334525,5.215946247800955,0.8507793737093535
852,69,69220,156.08957262857794,444.55373744425475,75.54496076233312,14,11.149255187755568,4.885205905980821,0.8301644039816827
853,13,13007,241.65995130481411,881.6546852552387,141.6821788776129,19,12.718944805516532,5.155875352369817,0.8285507536702509
854,35,35410,137.33062150346944,247.8772008148737,38.73308314789177,10,13.733062150346944,5.508382240330527,0.8607351810642615
855,12,12200,162.64818348443234,452.19701126771577,73.2876214741899,14,11.617727391745166,4.969197926018855,0.8053584777383506
856,78,78120,589.9501768905419,5431.362853893121,895.5986039521206,47,12.552131423203019,5.024387468911305,0.8284908454691218
857,44,44000,502.8635243216067,3497.3447901406794,546.5859171972685,37,13.590906062746127,5.251268453664684,0.820699575371274
858,74,74940,138.18866413826342,370.7618729024584,62.05031850922294,13,10.629897241404878,4.753357344903312,0.7955169039643967
859,11,11120,117.93018904154088,264.4395784212581,44.991592865893324,11,10.720926276503716,4.807992334931965,0.8180289611980605
860,94,94420,179.49279106320424,579.7928347662472,97.19261984529099,16,11.218299441450265,4.831606956385394,0.8099384987107583
861,83,83510,164.23780183835547,454.74746774081655,73.5474715793683,14,11.731271559882533,4.997224920228753,0.8082139733996517
862,81,81000,651.0827656920967,6661.295489969243,1139.297600092913,52,12.520822417155706,5.023601425316171,0.8591987934335693
863,25,25000,221.46747743452826,840.8983601971744,145.01156579353687,19,11.656183022869909,4.917534270158915,0.8480208525937829
864,33,33470,195.65554930482466,667.6174408622013,110.39542113463487,17,11.509149959107333,4.908951771045598,0.8117310377546681
865,75,75017,408.82292595311765,2776.7778704505217,479.3014819021977,34,12.02420370450346,4.949693173708595,0.8543698429629192
866,33,33000,956.8012778820469,12362.639104742906,1937.101064834231,69,13.866685186696332,5.269667137571571,0.8257037787017183
867,10,10150,362.1149942894956,1949.6757965608883,325.5562161648542,28,12.932678367481985,5.1578724776743075,0.861259831123953
868,27,27930,372.4667063780782,1972.1382903829613,319.0057176149864,28,13.302382370645649,5.217297064505188,0.8439304698809164
869,24,24650,888.2283456885062,12151.995816182214,2051.606146060716,70,12.688976366978661,5.0318823255412894,0.8495263544764871
870,45,45000,113.76534480846293,191.4526817167671,30.91764623017139,9,12.640593867606992,5.318130047687975,0.8588235063936497
871,75,75017,468.71329733314036,3108.2162322401427,506.62892469991726,35,13.391808495232581,5.223892827294358,0.8514771843696088
872,92,92700,2699.5655783335606,102852.69317688653,17201.4941244484,200,13.497827891667804,5.16847704406465,0.8643966896707739
873,91,91400,118.43811206733913,265.66612757937924,47.84571457380575,11,10.76710109703083,4.830293228715986,0.8699220831601046
874,29,29200,366.71720841651285,2285.009425487136,396.6813421873325,31,11.829587368274607,4.913998764488465,0.8530781552415753
875,92,92370,88.57888312835395,138.8269339738971,22.65524418768718,8,11.072360391044244,4.958104784782039,0.8091158638459708
876,54,54000,94.72409935085967,174.53018624364813,30.23332627666824,9,10.524899927873298,4.848060728990226,0.83981461879634
877,75,75010,176.0387480025691,467.9237028495809,78.19125105603109,14,12.574196285897793,5.142018712632757,0.8592445170992428
878,75,75017,468.71329733314036,3108.2162322401427,506.62892469991726,35,13.391808495232581,5.223892827294358,0.8514771843696088
879,1,1012,134.54811502384314,324.6942496637714,54.80062844612587,12,11.212342918653595,4.919609843390476,0.8303125522140283
880,64,64200,466.7016299959749,3374.4292601471534,570.8922442764792,37,12.61355756745878,5.066710600821551,0.8571955619766956
881,28,28190,805.457371134092,9383.200800673616,1534.1201350975728,61,13.20421919891954,5.127432131515637,0.8383170137145206
882,64,64510,489.7028740189234,3453.8182085781737,553.6103061423419,37,13.235212811322254,5.185913226093354,0.8312467059194323
883,85,85230,408.223955550688,2649.2307183777834,451.6191154439172,33,12.370422895475395,5.017482421170044,0.8553392337952977
884,76,76480,112.41439939150068,223.8816288177534,38.82543468281719,10,11.241439939150068,4.975147307061187,0.8627874373959376
885,25,25000,109.70498492087958,221.05877384750457,36.5893236430462,10,10.970498492087959,4.912417196611212,0.8130960809565823
886,40,40600,313.94520362383815,1344.824159961324,220.43217222596942,23,13.649791461906007,5.315510513681123,0.8712734080077843
887,44,44000,145.20930939103906,295.70786129908475,47.204796074669275,11,13.200846308276278,5.376506569074269,0.8582690195394413
888,35,35235,149.3492927128665,386.4605225937038,65.90472324658559,13,11.48840713175896,4.954622084534664,0.8449323493151999
889,74,74420,282.57682118932786,1272.9012484594987,215.24838968875434,23,12.285948747362081,5.031230231065212,0.8507841489674085
890,28,28500,1635.9186465523317,45204.26354369147,7874.298988572885,137,11.941012018630158,4.852325412590325,0.8452446316630404
891,75,75017,751.6950205572789,6725.460676503771,1000.8270197067203,50,15.033900411145577,5.4901719808194045,0.8170016487401799
892,73,73000,166.3488901261142,458.0804835597022,75.28439685447546,14,11.88206358043673,5.033851467689035,0.8273010643348951
893,19,19240,539.0604606250308,4681.505878930474,803.0261253728111,44,12.251374105114337,4.948737715571325,0.8488648259754874
894,43,43260,99.20284964829469,178.65292452038113,30.564095189409837,9,11.022538849810521,4.962581236677254,0.8490026441502733
895,75,75017,467.8749323656579,3375.4240205476563,562.4535650892675,37,12.645268442315079,5.068204235056541,0.8445248725064076
896,17,17450,158.23289871194197,399.2080022805532,68.2210762455566,13,12.171761439380152,5.118051311289144,0.8746291826353411
897,25,25000,1099.8206248259487,16856.120366756466,2743.870962497617,81,13.578032405258625,5.202506286035947,0.8468737538572891
898,92,92260,347.7589108633637,1810.6391538685093,296.13449685945665,27,12.879959661606064,5.158516107887491,0.8436880252406173
899,13,13008,162.8366834458513,501.97682704463756,90.88357185843923,15,10.855778896390087,4.780731686139405,0.8655578272232307
900,38,38360,425.2677659809055,2346.7104427265576,372.70343445072785,30,14.175592199363516,5.394736649946109,0.8567895044844318
901,69,69,136.09123763363115,284.5322692204187,48.189682794818374,11,12.371930693966469,5.173313985825795,0.8761760508148795
902,29,29830,578.5939086426505,5213.381888634551,886.3123547643347,46,12.578128448753272,5.037083950371547,0.8563404393858306
904,31,31410,198.39414719768905,672.4979887074762,114.74737049001392,17,11.670243952805238,4.944838152260854,0.8437306653677494
905,78,78530,527.7751762053477,4014.6245674378756,667.0706662417392,40,13.194379405133693,5.146954573638302,0.8552188028740246
906,2,2640,639.7073682349835,5666.759261547965,924.0314630052217,47,13.610795068829436,5.242145477842706,0.8547932127707879
907,69,69100,488.43644901242135,3590.589844262098,582.8332035878686,38,12.853590763484773,5.107524671781078,0.8290657234535826
908,38,38000,247.87213252357222,1038.0625962811798,175.68939547827932,21,11.803434882074868,4.94315522038657,0.8366161689441872
909,45,45650,321.0172530057453,1729.975478897894,292.84306676997807,27,11.889527889101679,4.928705068085168,0.8343107315383991
910,94,94490,195.54454899209722,551.4031451562543,89.09777477450172,15,13.036303266139814,5.25145852529766,0.8485502359476353
911,41,41000,234.9752259014775,796.9638015380476,128.06760108210275,18,13.05417921674875,5.208913735542795,0.837043144327469
912,21,21250,527.2858125722912,4017.7352418645974,624.6630777336524,40,13.18214531430728,5.150942617775125,0.8008500996585287
913,91,91330,105.2144529511487,215.42854356771298,38.343804287592235,10,10.52144529511487,4.787300968171399,0.8520845397242719
915,75,75005,238.44578553054623,876.1404542645802,144.19728899554497,19,12.549778185818223,5.123628387512165,0.8432589999739472
916,38,38330,150.7208591091757,435.8709873097481,77.28853755279715,14,10.765775650655408,4.789791069337891,0.8493245884922764
917,63,63000,413.45028642666466,2767.1681037429375,473.53714191210327,34,12.160302541960725,4.93256346478242,0.8440947271160486
918,94,94170,341.32401090465106,1787.2477929590386,290.3016276355068,27,12.641630033505594,5.091874054014355,0.827070164203723
919,9,9000,313.4675378471512,1704.3272514392243,288.15246416355006,27,11.60990880915375,4.855633194983545,0.8209471913491455
920,86,86190,570.8296467744917,4193.940561204707,656.9794651195637,40,14.270741169362292,5.3768468733393675,0.8422813655379021
921,31,31100,183.95694899038816,480.98652662523426,77.21552140747038,14,13.139782070742012,5.285566226650926,0.8485222132689052
922,44,44300,113.76518196605598,159.17753315385815,25.67544151193445,8,14.220647745756997,5.684911898352077,0.916980053997659
923,31,31320,181.12336438302236,477.10049156120147,77.08399938880996,14,12.937383170215883,5.242862544628587,0.8470769163605489
924,59,59213,206.8118213899181,686.7471104542567,117.61101633485899,17,12.165401258230476,5.049611106281299,0.8647868848151397
925,71,71000,419.57979347696187,2446.914129114138,398.9717079907662,31,13.534832047643931,5.262180922826103,0.858003673098422
926,91,91080,218.63362100763334,708.0220109998817,105.6899233890722,17,12.860801235743137,5.2060441985285415,0.777131789625531
927,75,75010,797.2045262690942,9793.316009641987,1673.1414343950119,63,12.654040099509432,5.014498724855088,0.8567032434178248
928,89,89160,183.829074594241,481.6007188081858,76.4705205085618,14,13.13064818530293,5.2923155912987445,0.8403353902039759
929,64,64000,169.55492952230836,363.97715340769236,55.67708984409984,12,14.129577460192364,5.5148053546620055,0.843592270365149
930,60,60320,262.5057191115023,1224.5865302491286,216.40131294274798,23,11.413292135282708,4.840262965411576,0.8553411578764742
931,67,67000,110.58561731590488,220.64593547576015,36.49687137376419,10,11.058561731590489,4.903243010572448,0.8110415860836487
932,31,31620,117.12760229715401,228.27595284940088,37.55936176152287,10,11.712760229715402,5.072798952208909,0.8346524835893971
933,6,6730,492.46849960141634,3455.24262569466,579.1550717614222,37,13.309959448686929,5.188051990532522,0.8696022098519852
934,45,45110,203.43666425582896,677.2835104272453,113.92284362457968,17,11.966862603284056,4.98002581196504,0.8376679678277918
935,57,57000,525.5213740003323,4019.0272956509853,676.6813238466844,40,13.138034350008308,5.1525990969884425,0.8675401587778006
936,71,71100,247.29383149528792,1035.0788094561403,179.17750795442745,21,11.775896737870854,4.9289467116959065,0.8532262283544164
937,30,30210,88.97217793063544,168.16034805586443,30.580434120573976,9,9.885797547848382,4.671120779329567,0.8494565033492771
938,68,68360,281.1644734018266,1108.7939198781608,179.32147009046608,21,13.38878444770603,5.2799710470388606,0.8539117623355528
939,38,38000,1592.264120927526,42553.15618602498,7511.109422599757,133,11.971910683665609,4.847705193213144,0.855674347527883
940,85,85700,253.4715906254164,1053.0230454293244,181.70504852477887,21,12.070075744067449,5.014395454425355,0.8652621358322804
941,27,27000,172.9210478421921,414.5106217921613,66.40446246406744,13,13.301619064784008,5.314238740925145,0.8513392623598389
942,66,66470,163.9262695976654,358.8412855463833,57.3270000513996,12,13.660522466472116,5.436989174945201,0.8685909098696909
943,60,60600,211.31990449010922,1027.6246869304118,186.4010850745675,22,9.605450204095874,4.448591718313471,0.8069311042189069
945,84,84000,1108.6326988534695,21088.396717591433,3748.0368168304,94,11.793964881419889,4.824616041544597,0.8574781095471059
946,75,75012,193.92540927663998,604.5518539558127,99.46386436609383,16,12.120338079789999,5.037932116298439,0.8288655363841152
947,6,6530,337.388409986047,1580.6348114296413,259.34707611283176,25,13.49553639944188,5.268782704765471,0.8644902537094392
948,87,87000,130.92012478063543,279.11767031338763,43.180625563625235,11,11.901829525512312,5.074866732970684,0.7851022829750043
949,87,87400,1216.4236359931397,21024.11783065362,3397.990265445314,91,13.367292703221315,5.1340947083403226,0.8297900526117983
950,94,94320,176.92334061659528,473.3051466504,78.71882781525731,14,12.63738147261395,5.201155457696704,0.8650420639039266
951,31,31410,509.30524378643656,3670.1602681351123,593.623447750727,38,13.402769573327278,5.220711618968865,0.8444145771703087
952,92,92300,276.287534263498,1259.5776541902426,214.70437817124593,23,12.012501489717305,4.978567803123489,0.8486339058152014
953,44,44300,903.5061276877482,11752.495113333061,1958.9171326359904,68,13.286854818937472,5.159128671349017,0.8599285042300221
954,33,33470,73.1970961568531,150.68428474083606,29.309268204434154,9,8.13301068409479,4.1856745761343355,0.8141463390120598
955,92,92240,97.25706029955597,207.99478286201145,37.63719735822569,10,9.725706029955598,4.622106285822476,0.8363821635161265
956,77,77144,320.4490130936119,1540.0903834531102,261.17332656816217,25,12.817960523744475,5.1336346115103675,0.8705777552272073
957,7,7800,168.5137006514945,461.0014588825148,75.44654112151603,14,12.036692903678178,5.065950097610052,0.8290828694672092
958,92,92350,333.0925875664072,1572.0450978779925,247.13428576031828,25,13.323703502656288,5.240150326259975,0.8237809525343942
959,38,38000,441.32129229977824,3139.708100369408,539.4749352464851,36,12.25892478610495,4.983663651380013,0.8563094210261668
960,74,74250,297.5816174482736,1138.4413356802618,179.52537872029575,21,14.170553211822554,5.421149217525056,0.8548827558109321
961,75,75003,238.67184348724902,874.7833542215641,141.41992816353175,19,12.561675973013106,5.115692129950667,0.8270171237633436
962,20,20600,215.36748359373584,639.790946784121,104.47793981286915,16,13.46046772460849,5.331591223201008,0.8706494984405763
963,66,66500,208.92062239397177,630.0905778045724,104.80475534118949,16,13.057538899623236,5.250754815038103,0.8733729611765791
964,10,10300,183.81370604051884,535.1736321571932,90.65196580451938,15,12.254247069367922,5.096891734830411,0.8633520552811369
